N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
526,log2,10,40,18,False,779.6173648621593
790,sqrt,218,35,6,True,889.9507568109228
463,,20,42,19,False,488.1933416178674
625,sqrt,179,13,5,False,492.7394710763283
77,log2,235,49,13,True,1071.1602428531962
754,log2,257,33,11,True,863.4838994117757
774,log2,111,43,13,True,974.2286299538068
706,sqrt,263,22,3,True,704.8199806001254
101,log2,224,21,4,False,597.954407370868
692,sqrt,34,4,4,False,358.99405320189885
740,,59,2,10,True,224.32951941031226
277,sqrt,200,49,13,True,1037.5346590769943
274,log2,167,21,8,False,588.1401541947903
311,log2,180,36,5,False,741.9839983229017
598,log2,147,45,14,False,838.0764061582227
337,log2,113,6,2,False,384.6943876373594
649,,2,37,15,True,944.0075500707836
22,sqrt,190,10,11,True,544.6995308133662
735,sqrt,267,5,15,False,380.73427266670785
23,log2,165,38,18,False,678.0487608293186
40,log2,30,23,10,True,676.6929838169788
526,sqrt,201,33,7,False,739.7422669803518
110,log2,179,14,19,False,500.1179517070968
218,log2,32,12,10,False,491.0993482462762
719,,183,42,6,True,562.1312338924133
266,log2,178,17,9,False,555.671964585336
346,,227,34,5,True,501.6044923885042
77,sqrt,282,49,14,True,1071.1602428531962
374,log2,228,48,6,False,906.9564729087689
566,,47,27,8,False,341.1924069581162
397,,123,24,12,False,329.605200464864
29,sqrt,217,41,17,True,899.1007598072255
139,sqrt,9,3,12,True,379.4410421927165
641,,140,45,2,True,567.6718369367339
666,,191,37,13,True,534.4051581673361
5,log2,7,25,20,True,778.3254195285708
56,log2,67,25,12,True,751.3402565397578
714,log2,62,32,6,True,852.5593905674637
432,sqrt,20,1,7,False,316.43349593903395
646,,280,25,12,False,343.36008967359385
538,,125,17,19,False,324.11508455872803
624,sqrt,36,4,2,False,357.3837427946751
81,,27,22,19,True,324.7189285965482
341,sqrt,223,43,2,False,822.1887730371024
657,log2,157,24,14,True,737.6503267337747
390,sqrt,211,12,9,True,544.7549014283501
659,,194,3,5,True,225.21160280017912
